"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,1.5,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.7463517,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.3753925,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.583265,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.45,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.6930966,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,1.00486,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,0.83745,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.5834867,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,0.35796,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.1378567,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.4222667,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,0.5842167,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.56556,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.64217,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.5411133,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.7727633,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.7431867,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,0.54,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,0.44,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,0.37,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.29,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,0.72547,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,1.06382,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,1.08413,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,0.95981,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,0.97064,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,0.82973,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,0.81938,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,0.86324,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,0.76721,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,0.52601,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,0.45724,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,0.37961,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,0.36661,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,0.32766,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,0.15833,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,0.10683,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,0.14841,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,0.24071,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,0.49164,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,0.53445,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.57045,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.58985,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.59235,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.4903,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.6517,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.55468,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,0.72924,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.60617,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.5911,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.60618,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.51445,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.50271,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.66923,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0.83565,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,0.81341,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.76252,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,0.76061,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,0.70643,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,0.59595,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.01936667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.2636917,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","A","Annual","2017","2017","PC","Percentage","0","Units",,,-0.32905,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.04603333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-0.006533334,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-0.0278,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-0.08916666,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-0.1860667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-0.2581,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-0.2981,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-0.3125,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-0.3278,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-0.3299667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-0.3296333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-0.3288,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-0.3283,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-0.3252333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,0.0627,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,0.0482,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,0.0272,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.0047,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,-0.0104,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,-0.0139,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,-0.0187,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,-0.0277,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,-0.037,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,-0.0536,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,-0.0876,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,-0.1263,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,-0.1461,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,-0.1836,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,-0.2285,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,-0.2492,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,-0.2572,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,-0.2679,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,-0.2945,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,-0.2982,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,-0.3016,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,-0.309,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,-0.3127,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,-0.3158,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,-0.3255,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,-0.3286,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,-0.3293,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,-0.3304,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,-0.3295,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,-0.33,,
